province,station_id,station name,"latitude (', '')","longitude (', "")",Elevation (m)
陕西,538480,甘泉,3616,10921.0,1005.4
陕西,538500,延川,3653,11011.0,805.7
陕西,538540,延长,3635,11004.0,805.5
陕西,538570,宜川,3604,11011.0,841.1
陕西,539290,长武,3512,10748.0,1206.8
陕西,539310,富县,3600,10922.0,984.8
陕西,539380,旬邑,3510,10818.0,1277.9
陕西,539410,白水,3511,10935.0,807.1
陕西,539420,洛川,3546,10925.0,1156.9
陕西,539440,黄陵,3534,10915.0,857.3
陕西,539450,宜君,3526,10904.0,1394.4
陕西,539460,黄龙,3536,10949.0,1091.0
陕西,539470,铜川,3505,10904.0,979.7
陕西,539480,蒲城,3457,10935.0,499.9
陕西,539490,澄城,3511,10955.0,680.4
陕西,539500,合阳,3514,11009.0,709.9
陕西,570030,陇县,3454,10650.0,925.1
陕西,570160,宝鸡,3421,10708.0,613.7
陕西,570200,宝鸡县,3422,10724.0,564.3
陕西,570210,千阳,3439,10708.0,751.5
陕西,570220,麟游,3441,10747.0,1026.4
陕西,570230,彬县,3501,10807.0,920.6
陕西,570240,岐山,3427,10739.0,671.1
陕西,570250,凤翔,3431,10723.0,782.0
陕西,570260,扶风,3422,10753.0,586.9
陕西,570270,眉县,3416,10744.0,518.4
陕西,570280,太白,3402,10719.0,1544.4
陕西,570290,礼泉,3430,10829.0,544.4
陕西,570300,永寿,3442,10809.0,995.4
陕西,570310,淳化,3449,10833.0,1013.5
陕西,570330,泾阳,3433,10849.0,429.0
陕西,570340,武功,3415,10813.0,449.2
陕西,570350,乾县,3433,10814.0,636.7
陕西,570370,耀县,3456,10859.0,711.8
陕西,570380,兴平,3417,10827.0,411.5
陕西,570410,三原,3438,10855.0,425.5
陕西,570420,富平,3447,10911.0,472.3
陕西,570430,大荔,3448,10958.0,352.3
陕西,570450,渭南,3431,10929.0,354.3
陕西,570460,华山,3429,11005.0,2057.9
陕西,570480,秦都,3424,10843.0,473.4
陕西,570540,潼关,3433,11014.0,557.1
陕西,570550,华阴,3433,11005.0,352.5
陕西,570570,洛南,3406,11009.0,964.2
陕西,571060,略阳,3319,10609.0,797.3
陕西,571130,凤县,3354,10632.0,986.7
陕西,571190,勉县,3310,10642.0,552.2
陕西,571230,杨凌,3417,10804.0,506.8
陕西,571240,留坝,3338,10656.0,1033.3
陕西,571270,汉中,3304,10702.0,510.7
陕西,571280,城固,3310,10720.0,487.0
陕西,571310,泾河,3426,10858.0,411.0
陕西,571340,佛坪,3331,10759.0,827.9
陕西,571370,宁陕,3319,10819.0,802.0
陕西,571400,柞水,3340,10907.0,819.4
陕西,571430,商县,3352,10958.0,743.8
陕西,571440,镇安,3326,10909.0,696.2
陕西,571530,丹凤,3341,11020.0,582.5
陕西,571540,商南,3332,11054.0,523.8
陕西,571550,山阳,3333,10952.0,661.0
陕西,572110,宁强,3250,10615.0,837.1
陕西,572130,南郑,3300,10656.0,537.5
陕西,572310,紫阳,3232,10832.0,505.0
陕西,572320,石泉,3303,10816.0,485.0
陕西,572330,汉阴,3254,10830.0,414.3
陕西,572380,镇巴,3232,10754.0,695.1
陕西,572420,旬阳,3251,10922.0,286.5
陕西,572450,安康,3243,10902.0,291.7
陕西,572470,岚皋,3219,10854.0,439.5
陕西,572480,平利,3224,10920.0,430.0
陕西,572540,白河,3249,11007.0,323.7
陕西,573430,镇坪,3154,10932.0,994.6
上海,583610,闵行,3106,12122.0,10.2
上海,583620,宝山,3124,12127.0,6.7
上海,583650,嘉定,3122,12115.0,9.2
上海,583660,崇明,3140,12130.0,5.8
上海,583670,徐家汇,3112,12126.0,8.6
上海,583690,南汇,3103,12147.0,6.2
上海,583700,浦东,3114,12132.0,8.1
上海,584600,金山,3044,12121.0,6.2
上海,584610,青浦,3108,12107.0,8.5
上海,584620,松江,3102,12114.0,9.1
上海,584630,奉贤,3053,12130.0,9.5
四川,560380,石渠,3259,9806.0,4201.0
四川,560790,若尔盖,3335,10258.0,3442.6
四川,560970,九寨沟,3316,10415.0,1441.7
四川,561440,德格,3148,9835.0,3185.0
四川,561460,甘孜,3137,10000.0,3394.6
四川,561470,白玉,3113,9850.0,3261.3
四川,561520,色达,3217,10020.0,3895.8
四川,561580,炉霍,3124,10040.0,3251.4
四川,561640,壤塘,3216,10059.0,3286.0
四川,561670,道孚,3059,10107.0,2959.2
四川,561680,金川,3129,10204.0,2170.1
四川,561710,阿坝,3254,10142.0,3276.3
四川,561720,马尔康,3154,10214.0,2666.3
四川,561730,红原,3248,10233.0,3492.8
四川,561780,小金,3100,10221.0,2439.2
四川,561800,茂县,3141,10351.0,1591.3
四川,561810,崇州,3041,10342.0,543.3
四川,561820,松潘,3240,10336.0,2882.5
四川,561830,汶川,3130,10337.0,1371.3
四川,561840,理县,3126,10310.0,1897.9
四川,561850,黑水,3205,10259.0,2401.3
四川,561860,绵竹,3120,10412.0,590.2
四川,561870,温江,3045,10352.0,548.9
四川,561880,都江堰,3100,10340.0,699.7
四川,561890,彭州,3059,10356.0,582.9
四川,561970,什邡,3109,10410.0,536.8
四川,561980,德阳,3119,10430.0,526.7
四川,561990,中江,3102,10441.0,424.7
四川,562470,巴塘,3000,9906.0,2590.2
四川,562510,新龙,3056,10019.0,2999.2
四川,562570,理塘,3000,10016.0,3950.5
四川,562630,丹巴,3053,10153.0,1951.0
四川,562670,雅江,3002,10101.0,2602.2
四川,562720,郫县,3049,10353.0,559.7
四川,562730,宝兴,3023,10249.0,1023.2
四川,562760,新津,3027,10349.0,468.2
四川,562780,天全,3004,10246.0,758.0
四川,562790,芦山,3009,10256.0,683.9
四川,562800,名山,3005,10307.0,692.4
四川,562810,蒲江,3011,10330.0,512.0
四川,562840,邛崃,3027,10326.0,519.5
四川,562850,大邑,3036,10331.0,525.3
四川,562860,龙泉驿,3033,10415.0,516.3
四川,562880,双流,3035,10355.0,495.8
四川,562890,彭山,3012,10352.0,438.2
四川,562900,新都,3047,10411.0,515.7
四川,562960,金堂,3051,10426.0,449.5
四川,562970,仁寿,3001,10409.0,437.7
四川,562980,资阳,3008,10436.0,417.9
四川,563570,稻城,2903,10018.0,3728.6
四川,563710,泸定,2955,10214.0,1322.4
四川,563730,荥经,2947,10251.0,763.7
四川,563740,康定,3003,10158.0,2615.5
四川,563760,汉源,2921,10238.0,1098.7
四川,563780,石棉,2914,10221.0,891.9
四川,563800,洪雅,2953,10321.0,572.4
四川,563810,丹棱,3004,10330.0,631.4
四川,563820,夹江,2944,10336.0,408.3
四川,563830,青神,2950,10352.0,456.4
四川,563840,峨眉,2936,10329.0,447.9
四川,563850,峨眉山,2931,10320.0,3048.3
四川,563860,乐山,2934,10345.0,425.2
四川,563870,峨边,2914,10316.0,643.4
四川,563890,犍为,2912,10357.0,388.8
四川,563900,井研,2940,10404.0,405.6
四川,563910,眉山,3005,10349.0,416.6
四川,563930,资中,2946,10451.0,370.9
四川,563940,荣县,2927,10426.0,385.3
四川,563950,威远,2931,10440.0,349.5
四川,563960,自贡,2921,10446.0,353.8
四川,563990,富顺,2911,10459.0,307.4
四川,564410,得荣,2843,9917.0,2424.1
四川,564430,乡城,2856,9948.0,2843.1
四川,564590,木里,2756,10116.0,2424.6
四川,564620,九龙,2900,10130.0,2931.4
四川,564730,甘洛,2857,10246.0,1061.5
四川,564740,冕宁,2833,10210.0,1775.2
四川,564750,越西,2839,10231.0,1660.1
四川,564780,喜德,2818,10226.0,1819.3
四川,564790,昭觉,2800,10251.0,2133.7
四川,564800,马边,2849,10332.0,565.2
四川,564850,雷波,2816,10335.0,1254.8
四川,564870,美姑,2820,10308.0,1945.1
四川,564900,沐川,2857,10354.0,425.2
四川,564910,宜宾县,2842,10434.0,288.2
四川,564920,宜宾,2848,10436.0,342.1
四川,564930,南溪,2851,10458.0,294.0
四川,564940,屏山,2839,10409.0,463.2
四川,564960,兴文,2819,10514.0,330.0
四川,564980,筠连,2809,10430.0,550.2
四川,564990,珙县,2823,10447.0,369.4
四川,565650,盐源,2726,10131.0,2545.0
四川,565690,德昌,2725,10211.0,1381.2
四川,565710,西昌,2754,10216.0,1592.7
四川,565750,普格,2722,10233.0,1429.2
四川,565780,宁南,2704,10245.0,994.8
四川,565800,布拖,2743,10248.0,2461.5
四川,565840,金阳,2742,10315.0,1093.7
四川,565920,高县,2826,10431.0,360.9
四川,565930,长宁,2835,10455.0,281.9
四川,566650,盐边,2641,10151.0,1141.5
四川,566660,攀枝花,2635,10143.0,1225.9
四川,566700,米易,2655,10207.0,1138.3
四川,566710,会理,2639,10215.0,1788.6
四川,566740,仁和,2630,10144.0,1109.1
四川,566750,会东,2639,10235.0,1695.7
四川,572040,青川,3234,10513.0,783.2
四川,572060,广元,3226,10551.0,513.5
四川,572080,剑阁,3217,10531.0,545.7
四川,572160,南江,3221,10650.0,580.5
四川,572170,旺苍,3214,10617.0,486.9
四川,572370,万源,3204,10802.0,675.0
四川,573030,苍溪,3144,10555.0,461.1
四川,573060,阆中,3135,10558.0,385.4
四川,573070,三台,3106,10505.0,406.1
四川,573080,盐亭,3113,10523.0,422.5
四川,573090,西充,3059,10553.0,379.4
四川,573130,巴中,3152,10646.0,419.0
四川,573140,南部,3121,10604.0,406.9
四川,573150,仪陇,3132,10624.0,656.8
四川,573170,蓬安,3102,10625.0,326.1
四川,573180,营山,3104,10633.0,339.7
四川,573200,通江,3156,10713.0,483.1
四川,573240,平昌,3135,10705.0,365.1
四川,573260,宣汉,3122,10743.0,390.5
四川,573280,达川,3112,10730.0,344.4
四川,573290,开江,3106,10751.0,468.5
四川,574010,射洪,3052,10522.0,384.3
四川,574020,蓬溪,3046,10542.0,395.5
四川,574050,遂宁,3030,10533.0,355.3
四川,574070,乐至,3017,10502.0,463.8
四川,574080,安岳,3007,10521.0,339.6
四川,574110,高坪,3047,10606.0,311.0
四川,574130,渠县,3051,10658.0,296.2
四川,574140,岳池,3031,10627.0,404.9
四川,574150,广安,3032,10638.0,395.5
四川,574160,邻水,3020,10656.0,392.5
四川,574170,武胜,3021,10617.0,317.1
四川,574200,大竹,3045,10711.0,419.0
四川,575030,东兴区,2937,10507.0,351.4
四川,575070,隆昌,2920,10518.0,386.9
四川,575080,泸县,2909,10522.0,295.0
四川,576000,江安,2843,10504.0,421.8
四川,576030,合江,2849,10550.0,284.4
四川,576080,叙永,2810,10526.0,378.6
天津,544280,蓟县,4002,11724.0,16.9
天津,545230,武清,3923,11701.0,5.7
天津,545250,宝坻,3944,11717.0,6.3
天津,545260,东丽区,3905,11720.0,2.6
天津,545270,天津,3905,11703.0,4.3
天津,545280,北辰区,3914,11708.0,4.6
天津,545290,宁河,3921,11749.0,5.1
天津,545300,汉沽区,3914,11746.0,2.5
天津,546190,静海,3855,11655.0,6.7
天津,546220,津南区,3859,11722.0,3.9
天津,546230,塘沽,3903,11743.0,5.7
天津,546450,大港,3851,11728.0,3.4
西藏,552280,狮泉河,3230,8005.0,4279.8
西藏,552480,改则,3209,8425.0,4416.1
西藏,552990,那曲,3129,9204.0,4508.2
西藏,554370,普兰,3017,8115.0,3901.2
西藏,554930,当雄,3029,9106.0,4201.2
西藏,555690,拉孜,2905,8736.0,4001.2
西藏,555720,南木林,2941,8906.0,4001.3
西藏,555930,墨竹工卡,2951,9144.0,3805.1
西藏,555970,琼结,2902,9141.0,3741.2
西藏,555980,泽当,2916,9146.0,3561.5
西藏,556550,聂拉木,2811,8558.0,3811.2
西藏,556640,定日,2838,8705.0,4301.2
西藏,556800,江孜,2855,8936.0,4041.2
西藏,561160,丁青,3125,9536.0,3874.3
西藏,561280,类乌齐,3113,9636.0,3811.2
西藏,561370,昌都,3109,9710.0,3316.2
西藏,562230,洛隆,3045,9550.0,3641.2
西藏,562270,波密,2952,9546.0,2737.2
西藏,562280,八宿,3003,9655.0,3261.0
西藏,563120,林芝,2940,9420.0,2993.0
西藏,563170,米林,2913,9413.0,2951.2
西藏,563310,左贡,2940,9750.0,3781.2
西藏,564340,察隅,2839,9728.0,2328.8
新疆,510530,哈巴河,4803,8624.0,533.7
新疆,510580,阿克达拉,4706,8758.0,564.3
新疆,510600,布尔津,4742,8652.0,475.6
新疆,510680,福海,4707,8728.0,502.7
新疆,510760,阿勒泰,4744,8805.0,736.5
新疆,510870,富蕴,4659,8931.0,809.7
新疆,511330,塔城,4644,8300.0,536.0
新疆,511370,裕民,4612,8256.0,715.7
新疆,511450,额敏,4633,8339.0,523.6
新疆,511560,和布克赛尔,4647,8543.0,1294.2
新疆,512320,阿拉山口,4511,8234.0,337.1
新疆,512380,博乐,4454,8204.0,533.2
新疆,512410,托里,4556,8336.0,1077.1
新疆,512430,克拉玛依,4537,8451.0,450.7
新疆,513340,精河,4434,8249.0,330.2
新疆,513570,沙湾,4420,8537.0,524.3
新疆,513590,玛纳斯,4419,8612.0,473.6
新疆,513670,呼图壁,4410,8651.0,576.2
新疆,513680,昌吉,4407,8719.0,516.7
新疆,513690,米泉,4358,8739.0,601.2
新疆,513770,阜康,4410,8755.0,547.9
新疆,513780,吉木萨尔,4401,8910.0,735.9
新疆,514680,天山大西沟,4306,8650.0,3543.8
新疆,514690,乌鲁木齐牧试,站 4327,8711.0,1928.5
新疆,514700,天池,4353,8807.0,1943.3
新疆,514770,达坂城,4321,8819.0,1104.4
新疆,514820,木垒,4350,9017.0,1272.5
新疆,515260,库米什,4214,8813.0,924.0
新疆,515420,巴音布鲁克,4302,8409.0,2459.4
新疆,515670,焉耆,4205,8634.0,1056.5
新疆,515710,托克逊,4248,8838.0,2.0
新疆,515720,吐鲁番东坎,4250,8915.0,-47.4
新疆,515730,吐鲁番,4256,8912.0,35.2
新疆,516270,乌什,4113,7914.0,1397.7
新疆,516280,阿克苏,4110,8014.0,1105.0
新疆,516360,新和,4133,8239.0,1010.8
新疆,516390,沙雅,4114,8247.0,982.5
新疆,516560,库尔勒,4145,8608.0,932.5
新疆,517040,阿图什,3943,7610.0,1299.5
新疆,517050,乌恰,3943,7515.0,2176.7
新疆,517070,伽师,3930,7644.0,1209.6
新疆,517090,喀什,3929,7545.0,1386.7
新疆,517170,岳普湖,3915,7647.0,1207.8
新疆,517200,柯坪,4030,7903.0,1162.5
新疆,517220,阿瓦提,4039,8024.0,1045.1
新疆,517300,阿拉尔,4033,8116.0,1013.1
新疆,517470,塔中,3900,8340.0,1100.0
新疆,517650,铁干里克,4038,8742.0,847.7
新疆,518020,英吉沙,3856,7610.0,1299.1
新疆,518100,麦盖提,3855,7738.0,1179.2
新疆,518110,莎车,3826,7716.0,1232.2
新疆,518140,叶城,3755,7724.0,1360.4
新疆,518150,泽普,3812,7716.0,1275.7
新疆,518180,皮山,3737,7817.0,1376.4
新疆,518260,策勒,3701,8048.0,1337.0
新疆,518270,墨玉,3710,7938.0,1350.1
新疆,518280,和田,3708,7956.0,1376.0
新疆,518290,洛浦,3705,8010.0,1349.0
新疆,518390,民丰,3704,8243.0,1410.5
新疆,518550,且末,3809,8533.0,1248.4
新疆,519310,于田,3651,8139.0,1423.3
新疆,521010,巴里坤,4336,9303.0,1680.4
新疆,521120,淖毛湖,4345,9459.0,480.0
新疆,521180,伊吾,4316,9442.0,1729.6
新疆,522030,哈密,4249,9331.0,738.3
新疆,523130,红柳河,4132,9440.0,1574.8
云南,564440,德钦,2829,9855.0,3320.8
云南,564830,绥江,2835,10357.0,494.5
云南,564890,永善,2814,10338.0,876.3
云南,564970,盐津,2806,10414.0,433.3
云南,565330,贡山,2745,9840.0,1587.7
云南,565430,香格里拉,2750,9942.0,3277.6
云南,565480,维西,2710,9917.0,2326.0
云南,565670,宁蒗,2718,10051.0,2242.3
云南,565820,大关,2745,10354.0,1177.0
云南,565850,鲁甸,2711,10332.0,1916.0
云南,565860,昭通,2721,10343.0,1950.0
云南,565940,彝良,2738,10403.0,884.0
云南,565950,镇雄,2725,10452.0,1644.3
云南,565960,威信,2751,10503.0,1176.5
云南,566410,福贡,2654,9852.0,1191.5
云南,566430,六库,2552,9851.0,950.6
云南,566450,兰坪,2625,9925.0,2345.9
云南,566460,剑川,2632,9955.0,2193.5
云南,566490,洱源,2606,9958.0,2059.9
云南,566510,丽江,2651,10013.0,2382.1
云南,566520,永胜,2641,10045.0,2131.0
云南,566540,鹤庆,2635,10011.0,2196.8
云南,566640,华坪,2638,10116.0,1230.8
云南,566690,永仁,2603,10140.0,1534.1
云南,566730,巧家,2655,10255.0,894.9
云南,566840,会泽,2624,10315.0,2189.3
云南,566880,东川,2606,10310.0,1253.4
云南,566970,宣威,2613,10405.0,1987.4
云南,567390,腾冲,2459,9830.0,1696.9
云南,567420,云龙,2554,9922.0,1663.9
云南,567450,漾濞,2541,9957.0,1627.2
云南,567460,永平,2528,9931.0,1618.3
云南,567480,保山,2507,9911.0,1651.2
云南,567510,大理,2542,10011.0,1991.6
云南,567520,宾川,2550,10034.0,1440.3
云南,567550,弥渡,2521,10029.0,1670.0
云南,567570,巍山,2516,10017.0,1744.0
云南,567610,大姚,2543,10119.0,1873.7
云南,567640,姚安,2532,10114.0,1875.2
云南,567660,牟定,2518,10131.0,1821.6
云南,567670,南华,2511,10117.0,1858.3
云南,567720,富民,2514,10230.0,1694.4
云南,567740,武定,2532,10225.0,1712.0
云南,567770,禄丰,2509,10204.0,1566.8
云南,567780,昆明,2500,10239.0,1889.1
云南,567820,马龙,2525,10333.0,2064.8
云南,567830,曲靖,2530,10348.0,1906.3
云南,567850,嵩明,2521,10305.0,1916.7
云南,567900,富源,2541,10415.0,1920.5
云南,568350,陇川,2404,9749.0,958.7
云南,568360,盈江,2442,9757.0,828.1
云南,568390,镇康,2346,9849.0,994.5
云南,568400,粱河,2449,9818.0,1013.7
云南,568410,龙陵,2436,9841.0,1527.6
云南,568420,施甸,2444,9911.0,1473.4
云南,568430,昌宁,2450,9937.0,1650.2
云南,568440,芒市,2426,9835.0,915.0
云南,568460,凤庆,2435,9956.0,1569.8
云南,568490,永德,2402,9914.0,1607.2
云南,568510,南涧,2502,10031.0,1378.6
云南,568540,云县,2427,10008.0,1108.1
云南,568560,景东,2428,10052.0,1163.5
云南,568620,双柏,2441,10136.0,1966.0
云南,568630,安宁,2456,10229.0,1850.0
云南,568670,镇沅,2359,10107.0,1107.2
云南,568690,新平,2404,10158.0,1498.2
云南,568700,易门,2439,10211.0,1597.7
云南,568710,晋宁,2439,10236.0,1894.2
云南,568730,澄江,2441,10255.0,1788.5
云南,568750,玉溪,2420,10233.0,1717.5
云南,568760,江川,2417,10246.0,1732.5
云南,568780,通海,2408,10245.0,1802.4
云南,568790,华宁,2411,10255.0,1698.9
云南,568800,宜良,2455,10310.0,1532.9
云南,568810,石林,2445,10316.0,1694.7
云南,568820,呈贡,2453,10248.0,1909.2
云南,568830,师宗,2449,10359.0,1901.9
云南,568850,弥勒,2424,10327.0,1416.7
云南,568860,泸西,2432,10346.0,1705.5
云南,568890,丘北,2403,10410.0,1518.5
云南,568910,罗平,2459,10419.0,1482.4
云南,568980,峨山,2411,10224.0,1601.2
云南,569440,沧源,2309,9916.0,1280.7
云南,569460,耿马,2333,9924.0,1104.8
云南,569480,西盟,2238,9936.0,1156.1
云南,569490,孟连,2219,9936.0,946.1
云南,569500,双江,2328,9948.0,1044.0
云南,569510,临沧,2353,10005.0,1502.6
云南,569520,景谷,2330,10042.0,914.0
云南,569540,澜沧,2234,9956.0,1054.4
云南,569580,勐海,2155,10025.0,1177.5
云南,569620,墨江,2325,10140.0,1315.3
云南,569640,思茅,2247,10058.0,1302.9
云南,569660,元江,2336,10159.0,401.6
云南,569690,勐腊,2128,10135.0,634.4
云南,569700,石屏,2342,10229.0,1419.9
云南,569750,红河,2322,10226.0,975.9
云南,569760,元阳,2314,10250.0,229.4
云南,569770,江城,2235,10151.0,1121.0
云南,569780,绿春,2300,10225.0,1640.7
云南,569820,开远,2342,10317.0,1117.6
云南,569840,个旧,2323,10309.0,1717.7
云南,569870,金平,2247,10314.0,1261.1
云南,569910,砚山,2337,10420.0,1561.1
云南,569920,西畴,2327,10442.0,1508.1
云南,569940,文山,2320,10417.0,1292.7
云南,569950,马关,2302,10425.0,1335.4
云南,590070,广南,2404,10504.0,1251.4
云南,592050,富宁,2339,10538.0,688.3
浙江,584430,长兴,3101,11954.0,19.8
浙江,584460,安吉,3038,11942.0,66.8
浙江,584480,临安,3013,11942.0,118.6
浙江,584490,富阳,3003,11957.0,47.9
浙江,584500,湖州,3052,12003.0,7.8
浙江,584510,嘉善,3050,12056.0,3.4
浙江,584520,嘉兴,3044,12046.0,4.3
浙江,584530,绍兴,3004,12030.0,10.7
浙江,584540,德清,3032,11959.0,103.0
浙江,584550,海宁,3031,12039.0,8.1
浙江,584560,桐乡,3038,12031.0,6.7
浙江,584570,杭州,3014,12010.0,42.6
浙江,584580,海盐,3032,12054.0,3.9
浙江,584590,萧山,3011,12017.0,42.4
浙江,584640,平湖,3039,12107.0,5.5
浙江,584670,慈溪,3012,12116.0,5.7
浙江,584680,余姚,3003,12110.0,6.6
浙江,584720,嵊泗,3044,12227.0,73.9
浙江,584770,定海,3002,12206.0,36.7
浙江,584840,岱山,3015,12212.0,9.4
浙江,585370,开化,2908,11824.0,154.1
浙江,585420,桐庐,2949,11941.0,47.3
浙江,585430,淳安,2937,11901.0,172.6
浙江,585440,建德,2929,11916.0,90.1
浙江,585460,浦江,2928,11953.0,114.2
浙江,585470,龙游,2902,11911.0,65.1
浙江,585480,兰溪,2913,11928.0,46.7
浙江,585490,金华,2907,11939.0,61.4
浙江,585500,诸暨,2942,12015.0,39.4
浙江,585530,上虞,3003,12049.0,6.4
浙江,585550,新昌,2931,12053.0,112.4
浙江,585560,嵊州,2936,12049.0,103.8
浙江,585570,义乌,2920,12005.0,87.6
浙江,585580,东阳,2916,12013.0,89.0
浙江,585590,天台,2910,12059.0,59.5
浙江,585600,磐安,2903,12026.0,301.3
浙江,585610,镇海,2959,12136.0,5.2
浙江,585620,鄞州,2947,12133.0,6.2
浙江,585630,北仑,2953,12150.0,6.0
浙江,585650,奉化,2942,12123.0,42.7
浙江,585660,象山,2928,12153.0,7.2
浙江,585670,宁海,2919,12126.0,40.4
浙江,585680,三门,2907,12123.0,35.9
浙江,585690,石浦,2912,12157.0,129.2
浙江,585700,普陀,2957,12218.0,83.2
浙江,586310,常山,2854,11830.0,132.1
浙江,586320,江山,2843,11836.0,124.1
浙江,586420,武义,2853,11948.0,102.6
浙江,586430,永康,2854,12002.0,99.4
浙江,586440,遂昌,2836,11917.0,237.2
浙江,586460,丽水,2827,11955.0,59.6
浙江,586470,龙泉,2805,11908.0,217.3
浙江,586520,仙居,2852,12043.0,79.1
浙江,586540,缙云,2840,12005.0,184.9
浙江,586560,乐清,2804,12058.0,58.2
浙江,586570,青田,2809,12017.0,59.0
浙江,586580,永嘉,2809,12041.0,36.4
浙江,586590,温州,2802,12039.0,29.0
浙江,586600,临海,2852,12112.0,6.8
浙江,586640,温岭,2822,12122.0,33.6
浙江,586650,洪家,2837,12125.0,5.3
浙江,586660,大陈,2827,12154.0,84.4
浙江,586670,玉环,2805,12116.0,99.4
浙江,587420,云和,2807,11933.0,159.6
浙江,587450,庆元,2737,11905.0,391.7
浙江,587460,泰顺,2733,11942.0,514.2
浙江,587500,文成,2747,12005.0,106.4
浙江,587510,平阳,2740,12034.0,255.0
浙江,587520,瑞安,2747,12039.0,37.9
浙江,586480,景宁,2800,11938.0,247.8
重庆,573330,城口,3157,10840.0,800.0
重庆,573380,开县,3111,10825.0,213.2
重庆,573390,云阳,3057,10841.0,296.4
重庆,573450,巫溪,3124,10937.0,339.8
重庆,573480,奉节,3101,10932.0,300.3
重庆,573490,巫山,3104,10952.0,275.9
重庆,574090,潼南,3011,10548.0,295.8
重庆,574250,垫江,3020,10720.0,430.5
重庆,574310,天城,3050,10821.0,256.8
重庆,574320,万州,3046,10824.0,188.8
重庆,574370,忠县,3018,10802.0,326.3
重庆,574380,石柱,2959,10807.0,630.3
重庆,575020,大足,2942,10542.0,395.3
重庆,575050,荣昌,2925,10535.0,324.0
重庆,575060,永川,2922,10554.0,351.8
重庆,575090,万盛,2857,10656.0,325.7
重庆,575100,铜梁,2951,10604.0,327.5
重庆,575110,北碚,2951,10627.0,242.9
重庆,575120,合川,2958,10617.0,231.2
重庆,575130,渝北,2944,10637.0,465.5
重庆,575140,璧山,2935,10613.0,325.0
重庆,575160,沙坪坝,2935,10628.0,259.6
重庆,575170,江津,2917,10615.0,256.3
重庆,575180,巴南,2920,10630.0,506.9
重庆,575190,南川,2910,10707.0,699.8
重庆,575200,长寿,2950,10704.0,382.8
重庆,575230,丰都,2951,10744.0,290.4
重庆,575250,武隆,2919,10745.0,273.3
重庆,575360,黔江,2932,10847.0,608.8
重庆,575370,彭水,2918,10810.0,321.3
重庆,576120,綦江,2900,10639.0,475.9
重庆,576330,酉阳,2849,10846.0,827.7
重庆,576350,秀山,2827,10859.0,364.0
极地,895730,南极中山,-6922,-7622.0,17.0
极地,890580,南极长城,-6213,-5858.0,12.0
